"row","Population","BLOCK.POS","Sample.ID","Family.Unique","Family.NonUnique","Replicate","HabitatType","Region","Collector","Collection.Date","Block.ID","Position","Letter.Pos","No.Position","Bench","Planting.Date","Survival.Y.N","Germination.Y.N","Germination.Date","No.Days.to.Germ","True.Leaf","No.Days.to.TrueLeaf","Germ.to.TrueLeaf","Flower.Y.N.2016","Fruit.Y.N.2016","DTFF.2016","no.Planting.to.DTFF","No.Days.Germ.to.Flr","No.Days.TL.to.Flr","No.Flowers.2016","No.Fruit.2016","Seedmass.2016","sm","Flower.Y.N.2017","Fruit.Y.N.2017","Flowering.4.2.17.Y.N","DTFF.2017","DTFF.Ordinal.Day.2017","norm.flower.date.2017","Date.to.Bolt.2017","DtB.O.Day.2017","norm.bolt.date.2017","Date.to.Fruit.2017","Fruit.O.Day.2017","norm.fruit.date.2017","Seedmass.2017","sm.2","Survival.Y.N.2017","No.Fruit.2017","Total.N.R.2017","Total.Flowers.2017","Flowering.Y.N.2018","Fruit.Y.N.2018","DTFF.2018","DTFF.18.Oday","DtB.2018","DtB.Oday.2018","Date.to.Fruit.2018","Date.to.Fruit.Oday.2018","Non.reproductive.flowers","seedmass.2018.g.","No.Fruit.2018","Total.Flowers.2018","Survival.Y.N.2018","Latitude","Longitude","Elevation.m","n.fruit.envelopes","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH","Dist.from.cg.km","Surv2017","Surv2018"
1873,"NAP-SCH","4-H11","NAP-SCH.3.4","NAP-SCH_3",3,4,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",4,"H11","H",11,1,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,0,0
1874,"NAP-SCH","6-N10","NAP-SCH.11.6","NAP-SCH_11",11,6,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",6,"N10","N",10,2,"11/7/2015",1,1,"11/15/2015",8,"11/23/2015",16,8,1,0,"8/21/2016",288,280,272,1,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/26/2017",146,56,1.184,1184,1,9,4,13,1,1,"4/12/2018",102,"4/30/2018",120,"5/17/2018",137,2,0.2137,2,4,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1875,"NAP-SCH","11-D14","NAP-SCH.11.11","NAP-SCH_11",11,11,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",11,"D14","D",14,3,"11/7/2015",1,1,"11/16/2015",9,"11/25/2015",18,9,0,0,NA,NA,NA,NA,NA,NA,0,0,1,0,"0","4/9/2017",99,9,"5/3/2017",123,33,NA,NA,NA,0,0,1,NA,1,1,1,1,"4/12/2018",102,"5/14/2018",134,"5/22/2018",142,0,0.0395,1,1,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1876,"NAP-SCH","4-G2","NAP-SCH.9.4","NAP-SCH_9",9,4,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",4,"G2","G",2,1,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,0,0
1877,"NAP-SCH","10-L8","NAP-SCH.29.10","NAP-SCH_29",29,10,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",10,"L8","L",8,3,"11/7/2015",1,1,"11/17/2015",10,"11/25/2015",18,8,1,0,"11/8/2016",366,356,348,6,0,0,0,1,1,"1","4/2/2017",91,1,"4/23/2017",113,23,"5/15/2017",135,45,0.206,206,1,3,3,6,1,1,"4/16/2018",106,"5/10/2018",130,"5/18/2018",138,2,0.4522,1,3,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1878,"NAP-SCH","2-F4","NAP-SCH.7.2","NAP-SCH_7",7,2,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",2,"F4","F",4,1,"11/7/2015",1,1,"11/18/2015",11,"11/25/2015",18,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/23/2017",113,23,"5/20/2017",140,50,0.09,90,1,2,11,13,1,1,"4/23/2018",113,"5/10/2018",130,"5/20/2018",140,4,0.4899,9,13,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1879,"NAP-SCH","8-I2","NAP-SCH.11.8","NAP-SCH_11",11,8,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",8,"I2","I",2,2,"11/7/2015",1,1,"11/16/2015",9,"11/24/2015",17,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"0","4/9/2017",99,9,"4/30/2017",120,30,"6/3/2017",154,64,0,0,1,NA,3,3,1,1,"5/3/2018",123,"5/10/2018",130,"5/21/2018",141,1,0.4146,4,5,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1880,"NAP-SCH","10-L12","NAP-SCH.5.10","NAP-SCH_5",5,10,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",10,"L12","L",12,3,"11/7/2015",1,1,"11/16/2015",9,"11/24/2015",17,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/23/2017",113,23,"6/4/2017",155,65,0.037,37,1,1,4,5,1,1,"5/3/2018",123,"5/10/2018",130,"5/24/2018",144,2,NA,NA,2,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1881,"NAP-SCH","8-I4","NAP-SCH.20.8","NAP-SCH_20",20,8,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",8,"I4","I",4,2,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,0,0
1882,"NAP-SCH","1-L3","NAP-SCH.9.1","NAP-SCH_9",9,1,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",1,"L3","L",3,1,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,0,0
1883,"NAP-SCH","5-B4","NAP-SCH.9.5","NAP-SCH_9",9,5,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",5,"B4","B",4,2,"11/7/2015",1,1,"11/19/2015",12,"11/26/2015",19,7,1,0,"8/10/2016",277,265,258,1,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"6/2/2017",153,63,0.074,74,1,1,2,3,1,1,"5/3/2018",123,"5/10/2018",130,"5/23/2018",143,0,0.0991,1,1,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1884,"NAP-SCH","10-F15","NAP-SCH.17.10","NAP-SCH_17",17,10,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",10,"F15","F",15,3,"11/7/2015",1,1,"11/16/2015",9,"11/24/2015",17,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/15/2017",135,45,0.533,533,1,7,1,8,1,0,"4/30/2018",120,"5/14/2018",134,NA,NA,1,NA,NA,1,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1885,"NAP-SCH","2-A16","NAP-SCH.20.2","NAP-SCH_20",20,2,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",2,"A16","A",16,1,"11/7/2015",1,1,"11/15/2015",8,"11/23/2015",16,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/19/2017",109,19,"5/26/2017",146,56,0.232,232,1,3,4,7,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,0
1886,"NAP-SCH","5-C5","NAP-SCH.11.5","NAP-SCH_11",11,5,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",5,"C5","C",5,2,"11/7/2015",1,1,"11/15/2015",8,"11/24/2015",17,9,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/19/2017",109,19,"6/3/2017",154,64,0.068,68,1,1,1,2,1,0,"4/12/2018",102,NA,NA,NA,NA,0,NA,NA,0,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1887,"NAP-SCH","8-D13","NAP-SCH.29.8","NAP-SCH_29",29,8,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",8,"D13","D",13,2,"11/7/2015",1,1,"11/20/2015",13,"11/28/2015",21,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,0,"1","4/2/2017",91,1,"4/16/2017",106,16,NA,NA,NA,0,0,1,NA,4,4,1,1,"4/19/2018",109,"5/14/2018",134,"5/23/2018",143,1,0.3084,3,4,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1888,"NAP-SCH","4-A2","NAP-SCH.23.4","NAP-SCH_23",23,4,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",4,"A2","A",2,1,"11/7/2015",1,1,"11/17/2015",10,"11/25/2015",18,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/23/2017",113,23,"5/28/2017",152,62,0.853,853,1,9,16,25,1,1,"4/19/2018",109,"5/7/2018",127,"5/20/2018",140,3,1.9233,13,16,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1889,"NAP-SCH","2-G16","NAP-SCH.5.2","NAP-SCH_5",5,2,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",2,"G16","G",16,1,"11/7/2015",1,1,"11/16/2015",9,"11/23/2015",16,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/20/2017",140,50,0.433,433,1,5,6,11,1,1,"4/12/2018",102,"5/3/2018",123,"5/17/2018",137,0,0.4772,6,6,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1890,"NAP-SCH","4-G4","NAP-SCH.11.4","NAP-SCH_11",11,4,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",4,"G4","G",4,1,"11/7/2015",1,1,"11/16/2015",9,"11/24/2015",17,8,1,0,"7/25/2016",261,252,244,10,0,0,0,1,1,"1","4/2/2017",91,1,"4/30/2017",120,30,"5/31/2017",151,61,0.253,253,1,4,5,9,1,1,"4/16/2018",106,"4/30/2018",120,"5/22/2018",142,1,0.3083,2,3,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1891,"NAP-SCH","3-B16","NAP-SCH.5.3","NAP-SCH_5",5,3,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",3,"B16","B",16,1,"11/7/2015",1,1,"11/18/2015",11,"11/26/2015",19,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/30/2017",120,30,NA,NA,NA,0.016,16,1,1,5,6,1,1,"5/3/2018",123,"5/10/2018",130,"5/22/2018",142,5,0.1269,4,9,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1892,"NAP-SCH","12-J13","NAP-SCH.3.12","NAP-SCH_3",3,12,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",12,"J13","J",13,3,"11/7/2015",1,1,"11/17/2015",10,"11/25/2015",18,8,1,0,"8/12/2016",279,269,261,1,0,0,0,1,1,"1","4/2/2017",91,1,"6/5/2017",156,66,"6/6/2017",157,67,0.034,34,1,1,0,1,1,1,"4/23/2018",113,"5/10/2018",130,"5/22/2018",142,1,0.1283,2,3,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1893,"NAP-SCH","7-M8","NAP-SCH.7.7","NAP-SCH_7",7,7,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",7,"M8","M",8,2,"11/7/2015",1,1,"11/17/2015",10,"11/24/2015",17,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/19/2017",109,19,"5/15/2017",135,45,0.313,313,1,6,NA,6,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,0
1894,"NAP-SCH","3-B3","NAP-SCH.9.3","NAP-SCH_9",9,3,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",3,"B3","B",3,1,"11/7/2015",1,1,"11/15/2015",8,"11/23/2015",16,8,1,0,"7/20/2016",256,248,240,8,0,0,0,1,1,"1","4/2/2017",91,1,"4/30/2017",120,30,NA,NA,NA,1.691,1691,1,9,4,13,1,1,"4/12/2018",102,"5/14/2018",134,"5/24/2018",144,1,0.1649,1,2,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1895,"NAP-SCH","3-B5","NAP-SCH.11.3","NAP-SCH_11",11,3,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",3,"B5","B",5,1,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,0,0
1896,"NAP-SCH","7-M14","NAP-SCH.29.7","NAP-SCH_29",29,7,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",7,"M14","M",14,2,"11/7/2015",1,1,"11/21/2015",14,"11/28/2015",21,7,1,0,"10/8/2016",336,322,315,5,0,0,0,1,1,"1","4/2/2017",91,1,"4/30/2017",120,30,"5/15/2017",135,45,0.617,617,1,7,5,12,1,1,"4/30/2018",120,"5/7/2018",127,"5/18/2018",138,0,1.0994,6,6,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1897,"NAP-SCH","5-M14","NAP-SCH.23.5","NAP-SCH_23",23,5,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",5,"M14","M",14,2,"11/7/2015",1,1,"11/16/2015",9,"11/24/2015",17,8,1,0,"7/21/2016",257,248,240,5,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/22/2017",142,52,2.421,2421,1,21,12,33,1,1,"4/26/2018",116,"5/7/2018",127,"5/19/2018",139,2,2.3834,14,16,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1898,"NAP-SCH","9-G2","NAP-SCH.20.9","NAP-SCH_20",20,9,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",9,"G2","G",2,3,"11/7/2015",1,1,"11/16/2015",9,"11/24/2015",17,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/30/2017",120,30,"6/10/2017",161,71,0.071,71,1,2,2,4,1,0,"4/30/2018",120,"5/14/2018",134,NA,NA,1,NA,NA,1,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1899,"NAP-SCH","5-A15","NAP-SCH.29.5","NAP-SCH_29",29,5,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",5,"A15","A",15,2,"11/7/2015",1,1,"11/18/2015",11,"11/25/2015",18,7,1,0,"8/10/2016",277,266,259,2,0,0,0,1,1,"1","4/2/2017",91,1,"4/23/2017",113,23,"5/26/2017",146,56,0.038,38,1,1,2,3,1,1,"4/23/2018",113,"5/7/2018",127,"5/17/2018",137,1,1.0141,8,9,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1900,"NAP-SCH","12-I5","NAP-SCH.14.12","NAP-SCH_14",14,12,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",12,"I5","I",5,3,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,0,0
1901,"NAP-SCH","2-J12","NAP-SCH.23.2","NAP-SCH_23",23,2,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",2,"J12","J",12,1,"11/7/2015",1,1,"11/18/2015",11,"11/25/2015",18,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/30/2017",120,30,"6/5/2017",156,66,0.039,39,1,1,4,5,1,1,"4/26/2018",116,"5/10/2018",130,"5/23/2018",143,2,0.0533,1,3,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1902,"NAP-SCH","10-M3","NAP-SCH.11.10","NAP-SCH_11",11,10,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",10,"M3","M",3,3,"11/7/2015",1,1,"11/16/2015",9,"11/25/2015",18,9,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/30/2017",120,30,"5/31/2017",151,61,0.362,362,1,4,7,11,1,1,"5/7/2018",127,"5/10/2018",130,"5/20/2018",140,0,0.1357,2,2,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1903,"NAP-SCH","1-C2","NAP-SCH.20.1","NAP-SCH_20",20,1,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",1,"C2","C",2,1,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,0,0
1904,"NAP-SCH","11-A6","NAP-SCH.9.11","NAP-SCH_9",9,11,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",11,"A6","A",6,3,"11/7/2015",0,1,"11/15/2015",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,0,0
1905,"NAP-SCH","5-G11","NAP-SCH.14.5","NAP-SCH_14",14,5,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",5,"G11","G",11,2,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,0,0
1906,"NAP-SCH","3-N10","NAP-SCH.20.3","NAP-SCH_20",20,3,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",3,"N10","N",10,1,"11/7/2015",1,1,"11/17/2015",10,"11/26/2015",19,9,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/22/2017",142,52,0.36,360,1,5,17,22,1,1,"4/12/2018",102,"5/10/2018",130,"5/23/2018",143,5,0.5589,6,11,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1907,"NAP-SCH","11-G8","NAP-SCH.3.11","NAP-SCH_3",3,11,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",11,"G8","G",8,3,"11/7/2015",1,1,"11/19/2015",12,"11/26/2015",19,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,0,"0","4/16/2017",106,16,NA,NA,NA,NA,NA,NA,0,0,1,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,0
1908,"NAP-SCH","7-K12","NAP-SCH.14.7","NAP-SCH_14",14,7,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",7,"K12","K",12,2,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,0,0
1909,"NAP-SCH","12-H15","NAP-SCH.29.12","NAP-SCH_29",29,12,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",12,"H15","H",15,3,"11/7/2015",1,1,"11/16/2015",9,"11/24/2015",17,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,0,"1","4/2/2017",91,1,NA,NA,NA,NA,NA,NA,0,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,0
1910,"NAP-SCH","7-C16","NAP-SCH.23.7","NAP-SCH_23",23,7,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",7,"C16","C",16,2,"11/7/2015",1,1,"11/17/2015",10,"11/26/2015",19,9,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/23/2017",113,23,"5/29/2017",149,59,0.042,42,1,1,1,2,1,1,"4/16/2018",106,"5/14/2018",134,"5/24/2018",144,2,0.2054,1,3,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1911,"NAP-SCH","6-I6","NAP-SCH.7.6","NAP-SCH_7",7,6,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",6,"I6","I",6,2,"11/7/2015",1,1,"11/18/2015",11,"11/25/2015",18,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/23/2017",143,53,0.484,484,1,3,4,7,1,1,"4/23/2018",113,"5/7/2018",127,"5/19/2018",139,2,0.3351,5,7,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
1912,"NAP-SCH","8-D10","NAP-SCH.17.8","NAP-SCH_17",17,8,"Alvar","GL_alvar","Jill_Hamilton","7/6/2015",8,"D10","D",10,2,"11/7/2015",1,1,"11/18/2015",11,"11/26/2015",19,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/23/2017",113,23,"5/28/2017",148,58,0.327,327,1,3,4,7,1,1,"4/23/2018",113,"5/10/2018",130,"5/23/2018",143,0,0.3924,3,3,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66,1542.945,1,1
